"Story","Title","Result","Date","Stability","Duration (s)"
"Validation","Validation","FAILURE","2023-02-22T23:59:01.594Z[Etc/UTC]","0.0","28.99"
"Validation","Overall Page","FAILURE","2023-02-22T23:59:30.61Z[Etc/UTC]","0.0","13.0"
