"Story","Title","Result","Date","Stability","Duration (s)"
"Results Entry","Accessing Results Entry","ERROR","2023-02-22T23:49:26.637Z[Etc/UTC]","0.0","324.31"
"Results Entry","Changing Results","FAILURE","2023-02-22T23:57:56.28Z[Etc/UTC]","0.0","10.06"
