"Story","Title","Result","Date","Stability","Duration (s)"
"Test Management Feature","Validate list items in Test Management menu","SUCCESS","2023-02-23T09:12:51.696Z[Etc/UTC]","0.0","4.43"
"Test Management Feature","Open Rename Existing Test Names page","SUCCESS","2023-02-23T09:12:56.163Z[Etc/UTC]","0.0","18.57"
"Test Management Feature","User rejects the testName updates","SUCCESS","2023-02-23T09:13:14.771Z[Etc/UTC]","0.0","8.57"
"Test Management Feature","User cancels the testName updates","SUCCESS","2023-02-23T09:13:23.369Z[Etc/UTC]","0.0","8.35"
