"Story","Title","Result","Date","Stability","Duration (s)"
"Validation","Validation","FAILURE","2023-03-16T21:10:49.168Z[Etc/UTC]","0.0","69.13"
"Validation","Overall Page","FAILURE","2023-03-16T21:11:58.332Z[Etc/UTC]","0.0","14.52"
"Validation","Verification","SUCCESS","2023-03-16T21:12:12.881Z[Etc/UTC]","0.0","20.92"
