"Story","Title","Result","Date","Stability","Duration (s)"
"Validation","Validation","ERROR","2023-03-22T17:29:19.905Z[Etc/UTC]","0.0","13.24"
"Validation","Overall Page","ERROR","2023-03-22T17:29:33.18Z[Etc/UTC]","0.0","41.01"
"Validation","Verification","ERROR","2023-03-22T17:30:14.222Z[Etc/UTC]","0.0","13.6"
