"Story","Title","Result","Date","Stability","Duration (s)"
"WorkPlan Feature","Work plan by Test","SUCCESS","2023-02-24T02:16:52.158Z[Etc/UTC]","0.0","17.26"
"WorkPlan Feature","Work plan by Panel","FAILURE","2023-02-24T02:17:09.451Z[Etc/UTC]","0.0","11.79"
"WorkPlan Feature","Work plan by Unit","SUCCESS","2023-02-24T02:17:21.279Z[Etc/UTC]","0.0","10.68"
"WorkPlan Feature","Verification","ERROR","2023-02-24T02:17:31.992Z[Etc/UTC]","0.0","75.75"
