"Story","Title","Result","Date","Stability","Duration (s)"
"WorkPlan Feature","Work plan by Test","SUCCESS","2023-03-16T14:34:00.532Z[Etc/UTC]","0.0","16.92"
"WorkPlan Feature","Work plan by Panel","FAILURE","2023-03-16T14:34:17.484Z[Etc/UTC]","0.0","13.92"
"WorkPlan Feature","Work plan by Unit","SUCCESS","2023-03-16T14:34:31.438Z[Etc/UTC]","0.0","10.97"
"WorkPlan Feature","Verification","ERROR","2023-03-16T14:34:42.439Z[Etc/UTC]","0.0","75.01"
