"Story","Title","Result","Date","Stability","Duration (s)"
"Modify Order","Order Search","SUCCESS","2023-07-22T08:47:12.405Z[Etc/UTC]","0.0","32.8"
"Modify Order","Order Information","SUCCESS","2023-07-22T08:47:45.244Z[Etc/UTC]","0.0","40.91"
"Modify Order","Current Test Information","SUCCESS","2023-07-22T08:48:26.194Z[Etc/UTC]","0.0","31.04"
"Modify Order","Available Test Information","SUCCESS","2023-07-22T08:48:57.266Z[Etc/UTC]","0.0","11.32"
"Modify Order","Add Order","SUCCESS","2023-07-22T08:49:08.628Z[Etc/UTC]","0.0","35.48"
"Modify Order","Collection Date","SUCCESS","2023-07-22T08:49:44.144Z[Etc/UTC]","0.0","52.8"
"Modify Order","Collection Time","SUCCESS","2023-07-22T08:50:36.978Z[Etc/UTC]","0.0","63.26"
"Modify Order","Add Tests","SUCCESS","2023-07-22T08:51:40.283Z[Etc/UTC]","0.0","42.42"
"Modify Order","Verification","SUCCESS","2023-07-22T08:52:22.739Z[Etc/UTC]","0.0","10.23"
