"Story","Title","Result","Date","Stability","Duration (s)"
"WorkPlan Feature","Work plan by Test","SUCCESS","2023-03-16T16:27:40.712Z[Etc/UTC]","0.0","14.62"
"WorkPlan Feature","Work plan by Panel","FAILURE","2023-03-16T16:27:55.375Z[Etc/UTC]","0.0","12.26"
"WorkPlan Feature","Work plan by Unit","SUCCESS","2023-03-16T16:28:07.674Z[Etc/UTC]","0.0","9.17"
"WorkPlan Feature","Verification","ERROR","2023-03-16T16:28:16.887Z[Etc/UTC]","0.0","72.49"
