"Story","Title","Result","Date","Stability","Duration (s)"
"Add Batch Orders Feature","Add Batch Orders action","ERROR","2023-02-25T22:36:24.834Z[Etc/UTC]","0.0","16.25"
"Add Batch Orders Feature","Batch Order Entry Screen","SUCCESS","2023-02-25T22:36:41.134Z[Etc/UTC]","0.0","14.83"
