"Story","Title","Result","Date","Stability","Duration (s)"
"Modify Order","Order Search","ERROR","2023-03-16T22:45:16.775Z[Etc/UTC]","0.0","79.99"
"Modify Order","Order Information","FAILURE","2023-03-16T22:46:36.811Z[Etc/UTC]","0.0","8.45"
"Modify Order","Current Test Information","FAILURE","2023-03-16T22:46:45.303Z[Etc/UTC]","0.0","7.75"
"Modify Order","Available Test Information","FAILURE","2023-03-16T22:46:53.097Z[Etc/UTC]","0.0","8.11"
"Modify Order","Add Order","ERROR","2023-03-16T22:47:01.25Z[Etc/UTC]","0.0","59.88"
"Modify Order","Collection Date","ERROR","2023-03-16T22:48:01.178Z[Etc/UTC]","0.0","240.9"
"Modify Order","Collection Time","ERROR","2023-03-16T22:52:02.123Z[Etc/UTC]","0.0","300.32"
"Modify Order","Add Tests","ERROR","2023-03-16T22:57:02.48Z[Etc/UTC]","0.0","120.05"
