"Story","Title","Result","Date","Stability","Duration (s)"
"Add Batch Orders Feature","Add Batch Orders action","ERROR","2023-03-16T21:19:04.135Z[Etc/UTC]","0.0","15.37"
"Add Batch Orders Feature","Batch Order Entry Screen","SUCCESS","2023-03-16T21:19:19.57Z[Etc/UTC]","0.0","13.69"
