"Story","Title","Result","Date","Stability","Duration (s)"
"Test Management Feature","Open Rename Existing Test Names page","ERROR","2023-03-16T23:10:51.961Z[Etc/UTC]","0.0","118.49"
"Test Management Feature","User rejects the testName updates","ERROR","2023-03-16T23:12:50.494Z[Etc/UTC]","0.0","59.56"
"Test Management Feature","User cancels the testName updates","ERROR","2023-03-16T23:13:50.106Z[Etc/UTC]","0.0","59.07"
