"Story","Title","Result","Date","Stability","Duration (s)"
"Test Management Feature","Open Rename Existing Test Names page","ERROR","2023-03-16T23:12:15.912Z[Etc/UTC]","0.0","118.4"
"Test Management Feature","User rejects the testName updates","ERROR","2023-03-16T23:14:14.361Z[Etc/UTC]","0.0","58.62"
"Test Management Feature","User cancels the testName updates","ERROR","2023-03-16T23:15:13.026Z[Etc/UTC]","0.0","58.83"
